id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
42,29-07-2022,Ireland,IoT Solution,3641.99,8.57,25.01,Overdue,3658.43,10-08-2022,Company A
75,27-10-2022,Vanuatu,UI/UX Design,454.39,57.39,22.5,Pending,419.5,26-11-2022,Company E
29,03-10-2022,Zambia,AI Solution,6085,187.04,551.28,Overdue,6449.24,23-10-2022,Company C
10,24-11-2022,Nigeria,E-commerce Development,2622.87,467.24,60.67,Pending,2216.3,18-12-2022,Company D
52,30-08-2022,Russian Federation,Mobile App Development,2126.82,137.26,205.22,Pending,2194.78,22-09-2022,Company C
7,18-06-2023,Zambia,Web Development,1154.81,133.18,45.32,Paid,1066.95,06-07-2023,Company D
24,18-06-2023,Georgia,Mobile App Development,3426.51,416.58,166.59,Pending,3176.52,11-07-2023,Company B
25,06-02-2023,Wallis and Futuna,Web Development,1504.72,289.4,19.23,Overdue,1234.55,20-02-2023,Company A
98,17-09-2022,Bulgaria,UI/UX Design,524.07,88.75,43.03,Paid,478.35,25-09-2022,Company B
73,31-03-2023,Tunisia,Web Development,1951.39,37.88,143.35,Overdue,2056.86,19-04-2023,Company B
58,04-09-2022,Tonga,Web Development,860.8,46.6,25.6,Overdue,839.8,02-10-2022,Company D
50,19-04-2023,Lebanon,AI Solution,4669.83,104,115.72,Overdue,4681.55,19-05-2023,Company D
24,04-09-2022,Jordan,UI/UX Design,420.72,56.55,22.53,Overdue,386.7,19-09-2022,Company E
79,25-02-2023,Nepal,E-commerce Development,3669.18,264.34,73.64,Pending,3478.48,26-03-2023,Company E
10,07-03-2023,United States Minor Outlying Islands,Mobile App Development,3016.03,444.8,22.13,Overdue,2593.36,27-03-2023,Company C
6,21-09-2022,Kyrgyz Republic,IoT Solution,4875.02,533.57,482.75,Overdue,4824.2,04-10-2022,Company A
82,21-06-2023,Hong Kong,IoT Solution,7340.83,1266.41,179.04,Pending,6253.46,20-07-2023,Company D
62,15-07-2022,Papua New Guinea,Mobile App Development,2370.57,179.69,193.95,Overdue,2384.83,31-07-2022,Company A
78,17-08-2022,Gambia,UI/UX Design,374.88,29.02,11.22,Paid,357.08,07-09-2022,Company B
70,27-05-2023,Micronesia,IoT Solution,7798.41,464.4,116.75,Overdue,7450.76,12-06-2023,Company D
1,01-12-2022,Mauritius,Web Development,763.34,83.78,35.39,Pending,714.95,15-12-2022,Company C
67,10-03-2023,Qatar,UI/UX Design,487.99,41.27,26.53,Paid,473.25,06-04-2023,Company D
50,21-06-2023,Saudi Arabia,Web Development,1398.45,215.21,0.24,Pending,1183.48,02-07-2023,Company C
24,12-04-2023,Chad,Mobile App Development,2067.47,165.01,1.75,Paid,1904.21,30-04-2023,Company A
37,31-10-2022,Wallis and Futuna,IoT Solution,3294.46,517.3,3.22,Pending,2780.38,29-11-2022,Company B
40,24-02-2023,Norfolk Island,Web Development,2454.28,1.95,97.01,Pending,2549.34,05-03-2023,Company C
8,14-12-2022,Christmas Island,AI Solution,8709.42,1616.09,691.3,Paid,7784.63,06-01-2023,Company A
80,04-02-2023,Switzerland,Mobile App Development,2988.24,361.93,279.78,Paid,2906.09,24-02-2023,Company B
95,17-08-2022,Reunion,IoT Solution,7520.02,652.65,348.92,Pending,7216.29,25-08-2022,Company C
2,09-11-2022,Chad,AI Solution,8495.24,1448.7,280.59,Paid,7327.13,07-12-2022,Company E
6,29-04-2023,Finland,E-commerce Development,2863.91,6.92,87.44,Overdue,2944.43,20-05-2023,Company B
3,24-01-2023,Gabon,IoT Solution,5259.97,660.17,77.99,Paid,4677.79,04-02-2023,Company E
72,30-11-2022,Netherlands,Web Development,2784.71,487.17,42.52,Overdue,2340.06,22-12-2022,Company B
4,05-05-2023,Haiti,IoT Solution,3842.33,605.23,90.6,Overdue,3327.7,31-05-2023,Company D
7,27-11-2022,Vietnam,IoT Solution,3320.73,595.77,133.76,Pending,2858.72,14-12-2022,Company D
79,09-05-2023,Montserrat,UI/UX Design,757.92,37.97,21.5,Pending,741.45,29-05-2023,Company D
46,11-10-2022,Falkland Islands (Malvinas),E-commerce Development,1457.22,108.94,47.72,Paid,1396,28-10-2022,Company A
11,14-11-2022,San Marino,IoT Solution,4330.92,128.41,13.88,Paid,4216.39,29-11-2022,Company E
60,09-02-2023,Mauritania,Web Development,2948.43,462.08,274.66,Paid,2761.01,19-02-2023,Company C
42,09-12-2022,Anguilla,E-commerce Development,3060.79,266.19,164.62,Pending,2959.22,30-12-2022,Company B
72,16-03-2023,Israel,Web Development,2246.73,437.7,61.5,Overdue,1870.53,06-04-2023,Company D
9,22-02-2023,United Arab Emirates,AI Solution,3826.53,704.41,200.16,Overdue,3322.28,10-03-2023,Company E
84,26-03-2023,Reunion,E-commerce Development,3952.09,566,340.63,Overdue,3726.72,20-04-2023,Company C
25,13-03-2023,Guyana,E-commerce Development,4019.59,451.44,258.92,Overdue,3827.07,29-03-2023,Company A
26,19-06-2023,Equatorial Guinea,Web Development,2823.05,163.9,17.72,Overdue,2676.87,26-06-2023,Company E
44,06-07-2023,Bangladesh,IoT Solution,4710.61,918.35,366.36,Pending,4158.62,25-07-2023,Company C
49,09-01-2023,Saint Pierre and Miquelon,AI Solution,3851.85,619.63,120.76,Overdue,3352.98,25-01-2023,Company D
70,19-09-2022,United States of America,Web Development,2007.41,161.41,137.99,Paid,1983.99,16-10-2022,Company A
27,28-03-2023,Azerbaijan,IoT Solution,3490.22,32.88,97.73,Paid,3555.07,16-04-2023,Company E
57,07-11-2022,Saudi Arabia,IoT Solution,6220.26,1101.28,426.72,Pending,5545.7,16-11-2022,Company A
57,02-05-2023,Uruguay,AI Solution,8537.79,110.37,402.77,Pending,8830.19,23-05-2023,Company D
80,23-08-2022,Timor-Leste,Web Development,1190.62,185.13,75.95,Overdue,1081.44,04-09-2022,Company E
12,17-01-2023,Antarctica (the territory South of 60 deg S),UI/UX Design,331.9,64.49,18.32,Pending,285.73,13-02-2023,Company B
95,13-08-2022,Brazil,Web Development,2025.44,50.2,119.67,Paid,2094.91,06-09-2022,Company A
8,01-11-2022,Norfolk Island,Web Development,820.67,77.07,22.25,Overdue,765.85,20-11-2022,Company E
2,20-07-2022,Lao People's Democratic Republic,E-commerce Development,3154.27,319.05,4.38,Paid,2839.6,02-08-2022,Company E
99,22-02-2023,Sudan,AI Solution,7910.59,1331.33,201.31,Pending,6780.57,08-03-2023,Company C
22,11-09-2022,Monaco,E-commerce Development,2539.69,26.02,224.56,Paid,2738.23,08-10-2022,Company B
30,19-05-2023,Denmark,Web Development,854.9,136.91,1.14,Pending,719.13,16-06-2023,Company B
91,27-09-2022,Ukraine,IoT Solution,2966.31,10.81,280.57,Overdue,3236.07,12-10-2022,Company E
36,31-07-2022,Saint Kitts and Nevis,AI Solution,5624.93,935.59,405.51,Overdue,5094.85,18-08-2022,Company B
14,09-01-2023,Cape Verde,AI Solution,6859.8,995.39,261.33,Paid,6125.74,07-02-2023,Company B
29,21-04-2023,United States Minor Outlying Islands,E-commerce Development,2241.3,19.51,104.25,Paid,2326.04,02-05-2023,Company C
43,18-06-2023,San Marino,UI/UX Design,342.76,48.81,7.03,Paid,300.98,29-06-2023,Company D
93,29-05-2023,Palau,Mobile App Development,4238.92,679.95,52.37,Pending,3611.34,26-06-2023,Company B
63,11-01-2023,Fiji,AI Solution,4661.01,915.62,304.38,Paid,4049.77,05-02-2023,Company C
48,16-01-2023,Suriname,Mobile App Development,4605.71,502.11,48.56,Paid,4152.16,03-02-2023,Company A
16,21-07-2022,Mozambique,E-commerce Development,3970.25,593.05,112.35,Pending,3489.55,01-08-2022,Company B
78,19-12-2022,Finland,AI Solution,7967.98,1322.83,627.71,Paid,7272.86,10-01-2023,Company B
44,18-03-2023,Turks and Caicos Islands,AI Solution,6417.08,342.28,413.65,Pending,6488.45,28-03-2023,Company B
60,05-11-2022,Gibraltar,Web Development,2392.77,65.02,108.09,Paid,2435.84,15-11-2022,Company C
84,07-03-2023,Mauritania,E-commerce Development,3601.16,251.79,28.56,Pending,3377.93,28-03-2023,Company C
59,31-01-2023,Cambodia,E-commerce Development,2725.2,177.81,143.9,Paid,2691.29,18-02-2023,Company E
45,08-01-2023,Kazakhstan,UI/UX Design,488.6,8.39,15.95,Paid,496.16,30-01-2023,Company C
15,11-10-2022,Haiti,Mobile App Development,3878.43,747.09,62.92,Paid,3194.26,18-10-2022,Company D
24,19-10-2022,Syrian Arab Republic,IoT Solution,2510.91,39.67,171.57,Overdue,2642.81,31-10-2022,Company E
61,01-04-2023,Micronesia,E-commerce Development,2852.56,463.51,19.39,Pending,2408.44,12-04-2023,Company B
95,08-05-2023,Solomon Islands,Mobile App Development,1029.38,67.91,53.23,Pending,1014.7,05-06-2023,Company C
62,26-08-2022,Niger,AI Solution,6046.04,394.62,503.17,Pending,6154.59,10-09-2022,Company B
81,27-05-2023,Italy,Mobile App Development,4439.3,164.41,14.99,Overdue,4289.88,17-06-2023,Company B
35,11-12-2022,Wallis and Futuna,Web Development,1397.52,77,34.68,Pending,1355.2,20-12-2022,Company C
36,30-05-2023,Belize,IoT Solution,6105.87,179.48,601.96,Pending,6528.35,16-06-2023,Company E
55,17-09-2022,Sweden,Web Development,930.53,8.19,81.2,Pending,1003.54,24-09-2022,Company C
100,03-05-2023,Cocos (Keeling) Islands,IoT Solution,2320.11,436.26,40.01,Overdue,1923.86,30-05-2023,Company B
62,06-10-2022,Turks and Caicos Islands,E-commerce Development,1646.84,199.63,3.41,Paid,1450.62,21-10-2022,Company D
8,08-01-2023,Monaco,UI/UX Design,286.65,52.99,5.78,Overdue,239.44,16-01-2023,Company B
84,07-01-2023,Syrian Arab Republic,IoT Solution,4498.5,207.43,178.21,Paid,4469.28,21-01-2023,Company E
7,19-12-2022,Georgia,E-commerce Development,3953.49,339.96,169.03,Pending,3782.56,16-01-2023,Company A
54,04-03-2023,Korea,UI/UX Design,693.72,8.79,55.88,Pending,740.81,02-04-2023,Company D
91,26-12-2022,Mozambique,Mobile App Development,4387.81,169.03,215.24,Pending,4434.02,12-01-2023,Company D
83,20-12-2022,Brunei Darussalam,E-commerce Development,4920.19,44.51,340.44,Overdue,5216.12,18-01-2023,Company A
73,12-11-2022,Cuba,UI/UX Design,850.21,17.08,62.77,Pending,895.9,25-11-2022,Company E
32,20-03-2023,Namibia,AI Solution,6290.31,185.09,323.6,Overdue,6428.82,13-04-2023,Company E
46,08-10-2022,Montenegro,Mobile App Development,1038.12,155.13,102.05,Overdue,985.04,16-10-2022,Company D
69,10-11-2022,Seychelles,Web Development,2156.49,57.34,110.21,Pending,2209.36,28-11-2022,Company A
61,21-02-2023,Afghanistan,IoT Solution,7170.53,338.57,39.12,Pending,6871.08,01-03-2023,Company B
93,26-07-2022,Jamaica,UI/UX Design,668.11,64.84,4.94,Overdue,608.21,08-08-2022,Company C
94,27-03-2023,Eritrea,IoT Solution,2451.63,192.71,215.89,Paid,2474.81,20-04-2023,Company B
12,26-04-2023,Palau,Mobile App Development,3837.67,565.51,65.49,Pending,3337.65,26-05-2023,Company E
82,30-11-2022,Grenada,UI/UX Design,763.22,71.32,40.73,Overdue,732.63,18-12-2022,Company A
43,07-03-2023,Switzerland,UI/UX Design,612.29,44.65,29.07,Pending,596.71,26-03-2023,Company B
68,07-08-2022,Grenada,AI Solution,5630.99,888.11,202.57,Pending,4945.45,30-08-2022,Company E
97,15-02-2023,Dominican Republic,Web Development,2617.73,227.26,214.78,Pending,2605.25,22-02-2023,Company D
71,29-12-2022,Lebanon,UI/UX Design,782.15,84.68,45.25,Overdue,742.72,05-01-2023,Company C
8,23-11-2022,Belgium,UI/UX Design,814.6,44.07,27.36,Overdue,797.89,10-12-2022,Company A
75,23-08-2022,Korea,UI/UX Design,210.18,9.52,1.78,Overdue,202.44,03-09-2022,Company E
64,12-03-2023,Kyrgyz Republic,E-commerce Development,1385,143.11,126.02,Paid,1367.91,30-03-2023,Company B
98,07-07-2023,Aruba,IoT Solution,2466.21,196.69,50.33,Pending,2319.85,05-08-2023,Company A
9,22-08-2022,Paraguay,E-commerce Development,4676.92,94.46,286.21,Pending,4868.67,04-09-2022,Company D
90,19-12-2022,Ireland,Web Development,2871.22,303.62,202.69,Paid,2770.29,01-01-2023,Company B
99,18-07-2022,Ghana,Web Development,2192.53,83.79,186.52,Pending,2295.26,04-08-2022,Company B
51,06-06-2023,Suriname,Web Development,1270.2,221.49,37.52,Paid,1086.23,01-07-2023,Company C
26,15-02-2023,Swaziland,IoT Solution,6326.38,491.49,34.51,Pending,5869.4,02-03-2023,Company D
42,11-11-2022,Brunei Darussalam,IoT Solution,3297.06,77.91,122.19,Overdue,3341.34,02-12-2022,Company D
23,27-06-2023,Kiribati,UI/UX Design,906.81,110.62,24.09,Paid,820.28,16-07-2023,Company D
77,01-06-2023,Saint Martin,UI/UX Design,617.22,69.52,16.94,Pending,564.64,10-06-2023,Company D
40,27-07-2022,Moldova,IoT Solution,3194.11,268.34,109.22,Overdue,3034.99,20-08-2022,Company C
48,04-03-2023,Samoa,E-commerce Development,4003.75,432.5,218,Pending,3789.25,30-03-2023,Company D
93,25-11-2022,Dominica,Mobile App Development,4644.43,267.01,24.04,Pending,4401.46,25-12-2022,Company E
57,03-08-2022,San Marino,UI/UX Design,469.21,33.63,43.5,Pending,479.08,21-08-2022,Company B
34,21-07-2022,Togo,UI/UX Design,760.36,22.97,71.25,Overdue,808.64,12-08-2022,Company C
87,23-07-2022,Portugal,UI/UX Design,516.93,82.04,17.86,Paid,452.75,04-08-2022,Company B
2,02-10-2022,Romania,IoT Solution,7747.67,465.46,705.53,Overdue,7987.74,17-10-2022,Company D
2,29-11-2022,Tanzania,Mobile App Development,1256.85,124.25,76.34,Pending,1208.94,19-12-2022,Company A
28,06-10-2022,Heard Island and McDonald Islands,Web Development,1143.26,128.7,96.8,Pending,1111.36,28-10-2022,Company B
16,24-02-2023,Bolivia,AI Solution,9992.87,903.53,133.78,Paid,9223.12,07-03-2023,Company E
73,20-12-2022,Svalbard & Jan Mayen Islands,E-commerce Development,2621.43,142.77,187.39,Pending,2666.05,15-01-2023,Company B
7,11-11-2022,British Indian Ocean Territory (Chagos Archipelago),IoT Solution,7406.53,34.74,268.44,Overdue,7640.23,20-11-2022,Company A
66,02-11-2022,Venezuela,E-commerce Development,4832.31,68.59,387.68,Pending,5151.4,24-11-2022,Company E
22,19-07-2022,Myanmar,AI Solution,6316.2,221.99,319.85,Overdue,6414.06,15-08-2022,Company B
86,17-01-2023,Mongolia,E-commerce Development,4524.22,284.33,79.77,Paid,4319.66,26-01-2023,Company A
94,26-05-2023,Kiribati,UI/UX Design,651.31,39.98,46.35,Paid,657.68,17-06-2023,Company D
36,19-06-2023,Congo,IoT Solution,3305.44,652.98,315.67,Overdue,2968.13,17-07-2023,Company A
95,21-09-2022,Saint Vincent and the Grenadines,UI/UX Design,559.9,9.43,40.79,Pending,591.26,16-10-2022,Company B
33,01-07-2023,Dominica,Web Development,1650.09,314.13,44.61,Paid,1380.57,15-07-2023,Company D
16,19-12-2022,Vietnam,IoT Solution,3742.72,205.29,328.35,Pending,3865.78,01-01-2023,Company B
70,11-04-2023,Luxembourg,IoT Solution,7681.75,1424.55,87.92,Pending,6345.12,28-04-2023,Company E
57,15-07-2022,South Georgia and the South Sandwich Islands,Mobile App Development,3169.43,537.6,215.62,Pending,2847.45,30-07-2022,Company B
5,11-05-2023,Brunei Darussalam,E-commerce Development,4918.76,883.18,422.24,Pending,4457.82,26-05-2023,Company E
100,15-01-2023,Timor-Leste,E-commerce Development,3819.82,463.72,370.39,Overdue,3726.49,13-02-2023,Company B
85,12-10-2022,Morocco,AI Solution,9953.27,1902.19,386.35,Overdue,8437.43,28-10-2022,Company E
89,15-06-2023,Timor-Leste,IoT Solution,7842.45,610.01,610.75,Paid,7843.19,23-06-2023,Company A
65,17-09-2022,Chad,Mobile App Development,2242.56,233.73,139.62,Paid,2148.45,17-10-2022,Company A
86,29-03-2023,Cayman Islands,AI Solution,8295.18,1402.07,501.97,Pending,7395.08,28-04-2023,Company C
58,03-03-2023,Algeria,Web Development,1905.18,80.68,15.97,Paid,1840.47,17-03-2023,Company B
65,08-10-2022,Antarctica (the territory South of 60 deg S),Web Development,2193.7,16.07,127.12,Paid,2304.75,21-10-2022,Company D
20,28-12-2022,Cape Verde,E-commerce Development,3800.92,204.85,357.13,Overdue,3953.2,27-01-2023,Company B
76,12-05-2023,Saint Lucia,UI/UX Design,301.81,26.07,24.48,Pending,300.22,22-05-2023,Company C
26,06-03-2023,Hungary,Mobile App Development,4473.99,621.2,230.49,Pending,4083.28,27-03-2023,Company C
27,31-08-2022,Nicaragua,Mobile App Development,4195.88,482.55,192.49,Paid,3905.82,13-09-2022,Company A
20,29-10-2022,Palau,Web Development,1659.24,123.35,104.22,Paid,1640.11,13-11-2022,Company D
22,28-01-2023,Nepal,Web Development,1042.59,3.4,56.91,Overdue,1096.1,05-02-2023,Company A
36,20-03-2023,Thailand,E-commerce Development,2175.77,203.63,158.8,Paid,2130.94,14-04-2023,Company D
91,02-09-2022,Belize,IoT Solution,6721.46,809.62,394.81,Paid,6306.65,16-09-2022,Company D
31,01-10-2022,Mayotte,AI Solution,4328.32,288.32,348.8,Pending,4388.8,19-10-2022,Company D
12,27-12-2022,Colombia,Mobile App Development,4855.11,211,109.34,Pending,4753.45,11-01-2023,Company C
22,14-02-2023,Armenia,IoT Solution,6427.63,843.78,430.57,Paid,6014.42,05-03-2023,Company D
42,12-11-2022,Falkland Islands (Malvinas),IoT Solution,6638.48,503.59,597.38,Overdue,6732.27,04-12-2022,Company B
81,24-11-2022,Turks and Caicos Islands,E-commerce Development,2718.97,264.82,235.07,Paid,2689.22,11-12-2022,Company D
69,27-12-2022,Cameroon,Mobile App Development,2825.01,138.83,216.98,Overdue,2903.16,05-01-2023,Company B
78,11-08-2022,Aruba,E-commerce Development,4972.64,292.89,253.31,Overdue,4933.06,25-08-2022,Company E
60,15-02-2023,Armenia,Mobile App Development,3015.4,253.82,36.54,Paid,2798.12,01-03-2023,Company E
40,07-09-2022,Mozambique,AI Solution,3089.14,320.05,108.07,Overdue,2877.16,07-10-2022,Company D
4,28-12-2022,Saint Lucia,Web Development,1478.19,197.01,31.19,Paid,1312.37,25-01-2023,Company C
65,16-08-2022,Germany,AI Solution,5457.82,190.49,221.11,Paid,5488.44,25-08-2022,Company A
39,28-09-2022,Iraq,E-commerce Development,4557.41,477.46,366.57,Pending,4446.52,19-10-2022,Company D
21,09-05-2023,New Zealand,IoT Solution,3467.34,454.73,271.17,Paid,3283.78,30-05-2023,Company E
92,11-04-2023,Australia,IoT Solution,3953.08,519.8,122.93,Paid,3556.21,21-04-2023,Company C
3,02-12-2022,Brazil,UI/UX Design,708.48,56.6,7.29,Pending,659.17,19-12-2022,Company A
48,30-01-2023,Wallis and Futuna,E-commerce Development,2561.46,79.23,192.61,Overdue,2674.84,22-02-2023,Company B
62,22-07-2022,Malawi,UI/UX Design,979.62,163.16,0.43,Pending,816.89,17-08-2022,Company C
34,15-06-2023,Austria,Mobile App Development,3941.81,657.32,343.54,Pending,3628.03,08-07-2023,Company D
4,21-12-2022,Falkland Islands (Malvinas),Web Development,1402.02,161.12,43.47,Overdue,1284.37,11-01-2023,Company B
61,11-10-2022,Antarctica (the territory South of 60 deg S),E-commerce Development,1712.82,165.27,76.31,Overdue,1623.86,27-10-2022,Company B
91,01-08-2022,Korea,IoT Solution,5061.02,508.69,82.02,Overdue,4634.35,17-08-2022,Company D
8,31-05-2023,Botswana,E-commerce Development,4044.38,549.9,192,Paid,3686.48,07-06-2023,Company C
53,30-08-2022,Samoa,UI/UX Design,808.01,49.23,13.86,Overdue,772.64,24-09-2022,Company A
16,13-09-2022,Korea,IoT Solution,7125.47,834.77,133.88,Overdue,6424.58,29-09-2022,Company A
83,26-05-2023,Kyrgyz Republic,E-commerce Development,3613.22,109.94,222.4,Pending,3725.68,21-06-2023,Company B
55,09-07-2023,Uzbekistan,E-commerce Development,4679.77,689.62,352.97,Paid,4343.12,07-08-2023,Company A
71,23-08-2022,Jamaica,E-commerce Development,4511.16,165.9,255.07,Overdue,4600.33,14-09-2022,Company D
52,30-07-2022,Cayman Islands,Web Development,1528.13,28.3,12.16,Paid,1511.99,06-08-2022,Company B
75,10-06-2023,Australia,Mobile App Development,4876.85,456.05,417.15,Paid,4837.95,26-06-2023,Company E
95,28-10-2022,Montserrat,E-commerce Development,4463.46,85.54,64.34,Overdue,4442.26,21-11-2022,Company E
64,15-06-2023,Jersey,E-commerce Development,2324.94,75.88,8.33,Pending,2257.39,02-07-2023,Company C
90,31-12-2022,United States of America,Mobile App Development,2026.35,216.75,201.93,Overdue,2011.53,22-01-2023,Company D
54,22-09-2022,Iran,UI/UX Design,923.18,22.91,83.25,Overdue,983.52,04-10-2022,Company E
82,31-07-2022,Guinea-Bissau,AI Solution,5038.01,383.32,39.29,Overdue,4693.98,27-08-2022,Company D
6,03-02-2023,Sri Lanka,Web Development,2327.5,54.12,135.27,Overdue,2408.65,16-02-2023,Company B
35,19-01-2023,Turks and Caicos Islands,IoT Solution,3447.09,72,190.98,Paid,3566.07,13-02-2023,Company C
29,15-10-2022,Lebanon,Mobile App Development,4321.69,376.69,143.39,Overdue,4088.39,05-11-2022,Company E
6,10-04-2023,Western Sahara,E-commerce Development,3766.63,573.21,176.99,Paid,3370.41,23-04-2023,Company C
6,05-08-2022,Philippines,UI/UX Design,812.03,156.34,65.3,Overdue,720.99,19-08-2022,Company A
67,07-10-2022,Comoros,AI Solution,6924.23,346.31,311.04,Paid,6888.96,15-10-2022,Company D
31,10-07-2023,Mayotte,AI Solution,5061.83,796.34,232.54,Paid,4498.03,08-08-2023,Company A
62,13-07-2022,Wallis and Futuna,AI Solution,9158.98,1065.03,47.77,Paid,8141.72,08-08-2022,Company D
92,12-08-2022,Finland,AI Solution,5521.83,943.07,88.82,Pending,4667.58,19-08-2022,Company C
64,10-07-2023,Svalbard & Jan Mayen Islands,AI Solution,9454.18,1123.78,633.84,Paid,8964.24,01-08-2023,Company B
55,16-05-2023,Maldives,UI/UX Design,654.64,98.94,25.56,Overdue,581.26,28-05-2023,Company E
84,04-04-2023,French Southern Territories,Web Development,2778.54,298.97,122.55,Paid,2602.12,26-04-2023,Company C
